file_path,table,tableId,checksum
files/4/c8/791f/6d78aecb0f8e2ed79d2b3114b/ir_07_11.png,quote,111225,2752a6a5a1256a1c995858f48f04dc39
files/e/9d/24f7/5657ea16804cc7baef1420ac6/ir_17_02.png,quote,111228,94d541131339b248efaf6fc28b5d7cc7
files/0/c3/b31d/6733dd07dfb53f1d61102e19d/ir_17_11.png,quote,111227,f183a82d9fe022fe6bdcfda4de4d7f18
files/0/3c/622d/b61b2faa26d0503c14962d361/ir_25_10.png,quote,111235,421c08203cd0dd589e212cfad4f72d4d
files/6/81/7883/7fedf1b2030d5d4e5276e1a50/ir_24_02.png,quote,111230,3d5cdf8b653aae852862f9fc87ec09b3
files/8/cc/dd09/4a244fde5b4d45fc2b9f5735f/ir_20_03.png,quote,111232,2bf1b36340bf9db7efbfbde673300792
files/3/13/c829/d441d7e53218b35c18c454e33/ir_19_02.png,quote,111229,4ab160ca9a92d82c00cc4331a2a25cb0
files/4/67/582c/c37047fbe13b3377d979f9df2/ir_25_10.png,quote,111233,5ebffef03053afe5ee5e2603b87eb16d
files/8/e4/0718/dc3833595d8090fd644f74e44/ir_03_03.png,quote,111231,740f3c49d5356a1a3bbb385e769159e2
